 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                 SOC                POC1                POC2                 MOC                 QOC                 DOC                 MBC                MBCA                MBCD            ENZ_POC1            ENZ_POC2             ENZ_MOC             CO2_TOT              SOC_I1             POC1_I1             POC2_I1              MOC_I1              QOC_I1              DOC_I1              MBC_I1             MBCA_I1             MBCD_I1         ENZ_POC1_I1         ENZ_POC2_I1          ENZ_MOC_I1          CO2_TOT_I1              SOC_I2             POC1_I2             POC2_I2              MOC_I2              QOC_I2              DOC_I2              MBC_I2             MBCA_I2             MBCD_I2         ENZ_POC1_I2         ENZ_POC2_I2          ENZ_MOC_I2          CO2_TOT_I2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180110        0.800083E+01        0.996000E+00        0.209250E+01        0.471583E+01        0.197417E+00        0.211167E-01        0.180083E+00        0.275875E-01        0.152500E+00        0.965875E-04        0.172917E-03        0.239250E-03        0.373458E-01        0.800083E+01        0.996000E+00        0.209250E+01        0.471583E+01        0.197417E+00        0.211167E-01        0.180083E+00        0.275875E-01        0.152500E+00        0.965875E-04        0.172917E-03        0.239250E-03        0.373458E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180111        0.799375E+01        0.996000E+00        0.207000E+01        0.472667E+01        0.201458E+00        0.212708E-01        0.181625E+00        0.303042E-01        0.151375E+00        0.991167E-04        0.184542E-03        0.259833E-03        0.433375E-01        0.799375E+01        0.996000E+00        0.207000E+01        0.472667E+01        0.201458E+00        0.212708E-01        0.181625E+00        0.303042E-01        0.151375E+00        0.991167E-04        0.184542E-03        0.259833E-03        0.433375E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180112        0.798542E+01        0.996000E+00        0.204583E+01        0.473792E+01        0.205250E+00        0.215000E-01        0.183458E+00        0.331833E-01        0.150292E+00        0.103583E-03        0.197958E-03        0.282667E-03        0.499542E-01        0.798542E+01        0.996000E+00        0.204583E+01        0.473792E+01        0.205250E+00        0.215000E-01        0.183458E+00        0.331833E-01        0.150292E+00        0.103583E-03        0.197958E-03        0.282667E-03        0.499542E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180113        0.797583E+01        0.996000E+00        0.202042E+01        0.475125E+01        0.209000E+00        0.217667E-01        0.185417E+00        0.362708E-01        0.149208E+00        0.109667E-03        0.213375E-03        0.308375E-03        0.572875E-01        0.797583E+01        0.996000E+00        0.202042E+01        0.475125E+01        0.209000E+00        0.217667E-01        0.185417E+00        0.362708E-01        0.149208E+00        0.109667E-03        0.213375E-03        0.308375E-03        0.572875E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180114        0.796500E+01        0.996000E+00        0.199292E+01        0.476417E+01        0.212583E+00        0.220417E-01        0.187667E+00        0.395833E-01        0.148125E+00        0.117375E-03        0.230500E-03        0.336417E-03        0.653750E-01        0.796500E+01        0.996000E+00        0.199292E+01        0.476417E+01        0.212583E+00        0.220417E-01        0.187667E+00        0.395833E-01        0.148125E+00        0.117375E-03        0.230500E-03        0.336417E-03        0.653750E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180115        0.795375E+01        0.996000E+00        0.196375E+01        0.477750E+01        0.216208E+00        0.223125E-01        0.190042E+00        0.431208E-01        0.146917E+00        0.126542E-03        0.249333E-03        0.366833E-03        0.742833E-01        0.795375E+01        0.996000E+00        0.196375E+01        0.477750E+01        0.216208E+00        0.223125E-01        0.190042E+00        0.431208E-01        0.146917E+00        0.126542E-03        0.249333E-03        0.366833E-03        0.742833E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180116        0.794083E+01        0.996000E+00        0.193208E+01        0.479375E+01        0.219625E+00        0.225833E-01        0.192792E+00        0.469292E-01        0.145792E+00        0.137208E-03        0.269792E-03        0.399958E-03        0.841250E-01        0.794083E+01        0.996000E+00        0.193208E+01        0.479375E+01        0.219625E+00        0.225833E-01        0.192792E+00        0.469292E-01        0.145792E+00        0.137208E-03        0.269792E-03        0.399958E-03        0.841250E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180117        0.792625E+01        0.996000E+00        0.189875E+01        0.480875E+01        0.223083E+00        0.228125E-01        0.195750E+00        0.510042E-01        0.144708E+00        0.149375E-03        0.291875E-03        0.435708E-03        0.949042E-01        0.792625E+01        0.996000E+00        0.189875E+01        0.480875E+01        0.223083E+00        0.228125E-01        0.195750E+00        0.510042E-01        0.144708E+00        0.149375E-03        0.291875E-03        0.435708E-03        0.949042E-01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180118        0.791125E+01        0.996000E+00        0.186333E+01        0.482583E+01        0.226333E+00        0.230000E-01        0.198917E+00        0.553708E-01        0.143583E+00        0.163000E-03        0.315500E-03        0.474250E-03        0.106708E+00        0.791125E+01        0.996000E+00        0.186333E+01        0.482583E+01        0.226333E+00        0.230000E-01        0.198917E+00        0.553708E-01        0.143583E+00        0.163000E-03        0.315500E-03        0.474250E-03        0.106708E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180119        0.789458E+01        0.996000E+00        0.182500E+01        0.484458E+01        0.229500E+00        0.231500E-01        0.202542E+00        0.600167E-01        0.142458E+00        0.178333E-03        0.340958E-03        0.515792E-03        0.119625E+00        0.789458E+01        0.996000E+00        0.182500E+01        0.484458E+01        0.229500E+00        0.231500E-01        0.202542E+00        0.600167E-01        0.142458E+00        0.178333E-03        0.340958E-03        0.515792E-03        0.119625E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180120        0.787625E+01        0.996000E+00        0.178458E+01        0.486333E+01        0.232417E+00        0.232250E-01        0.206333E+00        0.650292E-01        0.141375E+00        0.195292E-03        0.367792E-03        0.560375E-03        0.133750E+00        0.787625E+01        0.996000E+00        0.178458E+01        0.486333E+01        0.232417E+00        0.232250E-01        0.206333E+00        0.650292E-01        0.141375E+00        0.195292E-03        0.367792E-03        0.560375E-03        0.133750E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180121        0.785667E+01        0.996000E+00        0.174208E+01        0.488375E+01        0.235125E+00        0.233000E-01        0.210625E+00        0.703458E-01        0.140250E+00        0.214000E-03        0.396292E-03        0.608250E-03        0.149042E+00        0.785667E+01        0.996000E+00        0.174208E+01        0.488375E+01        0.235125E+00        0.233000E-01        0.210625E+00        0.703458E-01        0.140250E+00        0.214000E-03        0.396292E-03        0.608250E-03        0.149042E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180122        0.783625E+01        0.996000E+00        0.169708E+01        0.490500E+01        0.237625E+00        0.232083E-01        0.215083E+00        0.759958E-01        0.139167E+00        0.234667E-03        0.426333E-03        0.659375E-03        0.165542E+00        0.783625E+01        0.996000E+00        0.169708E+01        0.490500E+01        0.237625E+00        0.232083E-01        0.215083E+00        0.759958E-01        0.139167E+00        0.234667E-03        0.426333E-03        0.659375E-03        0.165542E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180123        0.781250E+01        0.996000E+00        0.165042E+01        0.492792E+01        0.239833E+00        0.231167E-01        0.220000E+00        0.819708E-01        0.138083E+00        0.257500E-03        0.457750E-03        0.714000E-03        0.183333E+00        0.781250E+01        0.996000E+00        0.165042E+01        0.492792E+01        0.239833E+00        0.231167E-01        0.220000E+00        0.819708E-01        0.138083E+00        0.257500E-03        0.457750E-03        0.714000E-03        0.183333E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180124        0.778917E+01        0.996000E+00        0.160042E+01        0.495083E+01        0.241625E+00        0.229292E-01        0.225250E+00        0.882875E-01        0.136958E+00        0.282542E-03        0.490708E-03        0.772167E-03        0.202333E+00        0.778917E+01        0.996000E+00        0.160042E+01        0.495083E+01        0.241625E+00        0.229292E-01        0.225250E+00        0.882875E-01        0.136958E+00        0.282542E-03        0.490708E-03        0.772167E-03        0.202333E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180125        0.776250E+01        0.995292E+00        0.154875E+01        0.497583E+01        0.243250E+00        0.226750E-01        0.230833E+00        0.949250E-01        0.135875E+00        0.310083E-03        0.524792E-03        0.834083E-03        0.222667E+00        0.776250E+01        0.995292E+00        0.154875E+01        0.497583E+01        0.243250E+00        0.226750E-01        0.230833E+00        0.949250E-01        0.135875E+00        0.310083E-03        0.524792E-03        0.834083E-03        0.222667E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180126        0.773583E+01        0.995000E+00        0.149500E+01        0.500042E+01        0.244292E+00        0.223458E-01        0.236750E+00        0.101896E+00        0.134875E+00        0.340208E-03        0.560000E-03        0.899458E-03        0.244125E+00        0.773583E+01        0.995000E+00        0.149500E+01        0.500042E+01        0.244292E+00        0.223458E-01        0.236750E+00        0.101896E+00        0.134875E+00        0.340208E-03        0.560000E-03        0.899458E-03        0.244125E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180127        0.770750E+01        0.995000E+00        0.143917E+01        0.502750E+01        0.245000E+00        0.219458E-01        0.243000E+00        0.109167E+00        0.133875E+00        0.373125E-03        0.596000E-03        0.968542E-03        0.266792E+00        0.770750E+01        0.995000E+00        0.143917E+01        0.502750E+01        0.245000E+00        0.219458E-01        0.243000E+00        0.109167E+00        0.133875E+00        0.373125E-03        0.596000E-03        0.968542E-03        0.266792E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180128        0.767708E+01        0.995000E+00        0.138250E+01        0.505375E+01        0.245000E+00        0.214792E-01        0.249542E+00        0.116667E+00        0.132875E+00        0.409042E-03        0.632417E-03        0.104125E-02        0.290542E+00        0.767708E+01        0.995000E+00        0.138250E+01        0.505375E+01        0.245000E+00        0.214792E-01        0.249542E+00        0.116667E+00        0.132875E+00        0.409042E-03        0.632417E-03        0.104125E-02        0.290542E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180129        0.764583E+01        0.995000E+00        0.132500E+01        0.508083E+01        0.245000E+00        0.209417E-01        0.256375E+00        0.124500E+00        0.131958E+00        0.448333E-03        0.669292E-03        0.111708E-02        0.315750E+00        0.764583E+01        0.995000E+00        0.132500E+01        0.508083E+01        0.245000E+00        0.209417E-01        0.256375E+00        0.124500E+00        0.131958E+00        0.448333E-03        0.669292E-03        0.111708E-02        0.315750E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180130        0.761333E+01        0.995000E+00        0.126500E+01        0.510917E+01        0.244500E+00        0.203417E-01        0.263417E+00        0.132500E+00        0.131000E+00        0.490792E-03        0.705958E-03        0.119625E-02        0.341500E+00        0.761333E+01        0.995000E+00        0.126500E+01        0.510917E+01        0.244500E+00        0.203417E-01        0.263417E+00        0.132500E+00        0.131000E+00        0.490792E-03        0.705958E-03        0.119625E-02        0.341500E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180131        0.757917E+01        0.995000E+00        0.120500E+01        0.513667E+01        0.243417E+00        0.196958E-01        0.270667E+00        0.140583E+00        0.130042E+00        0.537000E-03        0.742375E-03        0.127917E-02        0.368125E+00        0.757917E+01        0.995000E+00        0.120500E+01        0.513667E+01        0.243417E+00        0.196958E-01        0.270667E+00        0.140583E+00        0.130042E+00        0.537000E-03        0.742375E-03        0.127917E-02        0.368125E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180201        0.754500E+01        0.995000E+00        0.114500E+01        0.516417E+01        0.241708E+00        0.190000E-01        0.278125E+00        0.148875E+00        0.129167E+00        0.586625E-03        0.777583E-03        0.136375E-02        0.395500E+00        0.754500E+01        0.995000E+00        0.114500E+01        0.516417E+01        0.241708E+00        0.190000E-01        0.278125E+00        0.148875E+00        0.129167E+00        0.586625E-03        0.777583E-03        0.136375E-02        0.395500E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180202        0.751083E+01        0.995000E+00        0.108500E+01        0.519167E+01        0.239708E+00        0.182625E-01        0.285625E+00        0.157250E+00        0.128375E+00        0.640250E-03        0.811583E-03        0.145125E-02        0.423417E+00        0.751083E+01        0.995000E+00        0.108500E+01        0.519167E+01        0.239708E+00        0.182625E-01        0.285625E+00        0.157250E+00        0.128375E+00        0.640250E-03        0.811583E-03        0.145125E-02        0.423417E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180203        0.747500E+01        0.995000E+00        0.102475E+01        0.521958E+01        0.237125E+00        0.174875E-01        0.293292E+00        0.165667E+00        0.127625E+00        0.697625E-03        0.843708E-03        0.154125E-02        0.451667E+00        0.747500E+01        0.995000E+00        0.102475E+01        0.521958E+01        0.237125E+00        0.174875E-01        0.293292E+00        0.165667E+00        0.127625E+00        0.697625E-03        0.843708E-03        0.154125E-02        0.451667E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180204        0.744000E+01        0.995000E+00        0.964958E+00        0.524625E+01        0.234208E+00        0.167167E-01        0.300917E+00        0.174042E+00        0.127000E+00        0.759125E-03        0.873542E-03        0.163292E-02        0.480167E+00        0.744000E+01        0.995000E+00        0.964958E+00        0.524625E+01        0.234208E+00        0.167167E-01        0.300917E+00        0.174042E+00        0.127000E+00        0.759125E-03        0.873542E-03        0.163292E-02        0.480167E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180205        0.740458E+01        0.995000E+00        0.907167E+00        0.527125E+01        0.230750E+00        0.159042E-01        0.308458E+00        0.182333E+00        0.126000E+00        0.824333E-03        0.900708E-03        0.172500E-02        0.508667E+00        0.740458E+01        0.995000E+00        0.907167E+00        0.527125E+01        0.230750E+00        0.159042E-01        0.308458E+00        0.182333E+00        0.126000E+00        0.824333E-03        0.900708E-03        0.172500E-02        0.508667E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180206        0.736917E+01        0.995000E+00        0.850917E+00        0.529708E+01        0.227000E+00        0.150833E-01        0.316000E+00        0.190500E+00        0.125458E+00        0.893625E-03        0.924667E-03        0.181792E-02        0.537125E+00        0.736917E+01        0.995000E+00        0.850917E+00        0.529708E+01        0.227000E+00        0.150833E-01        0.316000E+00        0.190500E+00        0.125458E+00        0.893625E-03        0.924667E-03        0.181792E-02        0.537125E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180207        0.733375E+01        0.994625E+00        0.796417E+00        0.532042E+01        0.222875E+00        0.142833E-01        0.323375E+00        0.198500E+00        0.125000E+00        0.966167E-03        0.945125E-03        0.191125E-02        0.565292E+00        0.733375E+01        0.994625E+00        0.796417E+00        0.532042E+01        0.222875E+00        0.142833E-01        0.323375E+00        0.198500E+00        0.125000E+00        0.966167E-03        0.945125E-03        0.191125E-02        0.565292E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180208        0.729917E+01        0.994000E+00        0.744208E+00        0.534292E+01        0.218375E+00        0.135000E-01        0.330583E+00        0.206417E+00        0.124000E+00        0.104208E-02        0.961875E-03        0.200417E-02        0.593000E+00        0.729917E+01        0.994000E+00        0.744208E+00        0.534292E+01        0.218375E+00        0.135000E-01        0.330583E+00        0.206417E+00        0.124000E+00        0.104208E-02        0.961875E-03        0.200417E-02        0.593000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
