 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180401        0.590208E-04        0.289042E-04        0.295000E-04        0.144500E-04        0.295000E-04        0.144500E-04        0.667000E-03        0.784708E-04        0.560750E-04       -0.224000E-04        0.889042E-03        0.605583E-03        0.772542E-04        0.801000E-06        0.683625E-03        0.564500E-13        0.763500E-04        0.208500E-05        0.784417E-04        0.157000E-03        0.755542E-04        0.222667E-05        0.777792E-04        0.282042E-13        0.282042E-13        0.645292E-13        0.359250E-05
  20180402        0.591083E-04        0.279792E-04        0.295625E-04        0.139958E-04        0.295625E-04        0.139958E-04        0.666125E-03        0.770250E-04        0.558083E-04       -0.212167E-04        0.887417E-03        0.604458E-03        0.771208E-04        0.800208E-06        0.682417E-03        0.565542E-13        0.765292E-04        0.205583E-05        0.785750E-04        0.157000E-03        0.757458E-04        0.219375E-05        0.779417E-04        0.283000E-13        0.283000E-13        0.646458E-13        0.357500E-05
  20180403        0.592000E-04        0.271000E-04        0.296000E-04        0.135542E-04        0.296000E-04        0.135542E-04        0.666000E-03        0.756583E-04        0.555583E-04       -0.201042E-04        0.885708E-03        0.603375E-03        0.769667E-04        0.799458E-06        0.681208E-03        0.566583E-13        0.767000E-04        0.202792E-05        0.787333E-04        0.157333E-03        0.759375E-04        0.216167E-05        0.780917E-04        0.283083E-13        0.283083E-13        0.647625E-13        0.355833E-05
  20180404        0.592917E-04        0.262667E-04        0.296333E-04        0.131333E-04        0.296333E-04        0.131333E-04        0.665583E-03        0.743667E-04        0.553083E-04       -0.190542E-04        0.884250E-03        0.602292E-03        0.768417E-04        0.798667E-06        0.679917E-03        0.567625E-13        0.768625E-04        0.200042E-05        0.788625E-04        0.158000E-03        0.761125E-04        0.212958E-05        0.782458E-04        0.284000E-13        0.284000E-13        0.648792E-13        0.354292E-05
  20180405        0.593708E-04        0.254667E-04        0.297000E-04        0.127333E-04        0.297000E-04        0.127333E-04        0.665000E-03        0.731500E-04        0.550750E-04       -0.180667E-04        0.882625E-03        0.601292E-03        0.767125E-04        0.797958E-06        0.678750E-03        0.568625E-13        0.770417E-04        0.197375E-05        0.790125E-04        0.158000E-03        0.762917E-04        0.209875E-05        0.783917E-04        0.284125E-13        0.284125E-13        0.650000E-13        0.352625E-05
  20180406        0.594458E-04        0.247083E-04        0.297000E-04        0.123542E-04        0.297000E-04        0.123542E-04        0.664708E-03        0.719708E-04        0.548250E-04       -0.171375E-04        0.881333E-03        0.600292E-03        0.765750E-04        0.797000E-06        0.677667E-03        0.569625E-13        0.772000E-04        0.194833E-05        0.791500E-04        0.158000E-03        0.764667E-04        0.206958E-05        0.785417E-04        0.285000E-13        0.285000E-13        0.651208E-13        0.351167E-05
  20180407        0.595167E-04        0.239792E-04        0.297833E-04        0.119875E-04        0.297833E-04        0.119875E-04        0.664000E-03        0.708667E-04        0.546000E-04       -0.162667E-04        0.879750E-03        0.599333E-03        0.764583E-04        0.796208E-06        0.676583E-03        0.570625E-13        0.773583E-04        0.192250E-05        0.792750E-04        0.158750E-03        0.766458E-04        0.204042E-05        0.786792E-04        0.285083E-13        0.285083E-13        0.652292E-13        0.349583E-05
  20180408        0.596000E-04        0.232875E-04        0.298000E-04        0.116375E-04        0.298000E-04        0.116375E-04        0.663708E-03        0.698208E-04        0.543792E-04       -0.154500E-04        0.878458E-03        0.598375E-03        0.763417E-04        0.795458E-06        0.675542E-03        0.571583E-13        0.775292E-04        0.189875E-05        0.794292E-04        0.159000E-03        0.768167E-04        0.201250E-05        0.788333E-04        0.286000E-13        0.286000E-13        0.653417E-13        0.348167E-05
  20180409        0.596833E-04        0.226125E-04        0.298125E-04        0.113083E-04        0.298125E-04        0.113083E-04        0.663000E-03        0.688250E-04        0.541500E-04       -0.146667E-04        0.877167E-03        0.597500E-03        0.762292E-04        0.794750E-06        0.674500E-03        0.572542E-13        0.776708E-04        0.187500E-05        0.795542E-04        0.159000E-03        0.769792E-04        0.198625E-05        0.789625E-04        0.286000E-13        0.286000E-13        0.654500E-13        0.346625E-05
  20180410        0.597375E-04        0.219750E-04        0.299000E-04        0.109875E-04        0.299000E-04        0.109875E-04        0.662500E-03        0.678750E-04        0.539375E-04       -0.139417E-04        0.875750E-03        0.596625E-03        0.761167E-04        0.794000E-06        0.673500E-03        0.573500E-13        0.778417E-04        0.185125E-05        0.796792E-04        0.159000E-03        0.771500E-04        0.195958E-05        0.791125E-04        0.287000E-13        0.287000E-13        0.655583E-13        0.345292E-05
  20180411        0.598000E-04        0.213500E-04        0.299000E-04        0.106750E-04        0.299000E-04        0.106750E-04        0.662000E-03        0.669792E-04        0.537208E-04       -0.132500E-04        0.874542E-03        0.595792E-03        0.760000E-04        0.793000E-06        0.672542E-03        0.574417E-13        0.779833E-04        0.182917E-05        0.798250E-04        0.160000E-03        0.773125E-04        0.193417E-05        0.792458E-04        0.287000E-13        0.287000E-13        0.656667E-13        0.343750E-05
  20180412        0.598917E-04        0.207750E-04        0.299125E-04        0.103875E-04        0.299125E-04        0.103875E-04        0.661208E-03        0.661208E-04        0.535167E-04       -0.126042E-04        0.873333E-03        0.594958E-03        0.758917E-04        0.792292E-06        0.671583E-03        0.575333E-13        0.781417E-04        0.180708E-05        0.799458E-04        0.160000E-03        0.774625E-04        0.190917E-05        0.793750E-04        0.287875E-13        0.287875E-13        0.657750E-13        0.342458E-05
  20180413        0.599333E-04        0.202125E-04        0.300000E-04        0.101021E-04        0.300000E-04        0.101021E-04        0.660833E-03        0.653167E-04        0.533083E-04       -0.120000E-04        0.872167E-03        0.594000E-03        0.757875E-04        0.791583E-06        0.670667E-03        0.576250E-13        0.782833E-04        0.178583E-05        0.800667E-04        0.160000E-03        0.776375E-04        0.188500E-05        0.795250E-04        0.288000E-13        0.288000E-13        0.658792E-13        0.341167E-05
  20180414        0.600000E-04        0.196667E-04        0.300000E-04        0.983417E-05        0.300000E-04        0.983417E-05        0.660000E-03        0.645333E-04        0.531083E-04       -0.114292E-04        0.870875E-03        0.593208E-03        0.756833E-04        0.790875E-06        0.669750E-03        0.577125E-13        0.784375E-04        0.176458E-05        0.801958E-04        0.160083E-03        0.777833E-04        0.186125E-05        0.796500E-04        0.288708E-13        0.288708E-13        0.659833E-13        0.339708E-05
  20180415        0.600667E-04        0.191500E-04        0.300000E-04        0.957375E-05        0.300000E-04        0.957375E-05        0.659417E-03        0.637958E-04        0.529083E-04       -0.108833E-04        0.869708E-03        0.592458E-03        0.755833E-04        0.790000E-06        0.668875E-03        0.578000E-13        0.785708E-04        0.174417E-05        0.803292E-04        0.161000E-03        0.779458E-04        0.183875E-05        0.797750E-04        0.289000E-13        0.289000E-13        0.660875E-13        0.338458E-05
  20180416        0.601000E-04        0.186500E-04        0.300833E-04        0.932500E-05        0.300833E-04        0.932500E-05        0.658875E-03        0.630875E-04        0.527167E-04       -0.103750E-04        0.868583E-03        0.591750E-03        0.754833E-04        0.789167E-06        0.668000E-03        0.579000E-13        0.787292E-04        0.172417E-05        0.804458E-04        0.161000E-03        0.780917E-04        0.181625E-05        0.799125E-04        0.289458E-13        0.289458E-13        0.661875E-13        0.337250E-05
  20180417        0.601917E-04        0.181708E-04        0.301000E-04        0.908500E-05        0.301000E-04        0.908500E-05        0.658000E-03        0.624208E-04        0.525250E-04       -0.989583E-05        0.867500E-03        0.591000E-03        0.753875E-04        0.788500E-06        0.667042E-03        0.579875E-13        0.788583E-04        0.170500E-05        0.805625E-04        0.161000E-03        0.782458E-04        0.179417E-05        0.800417E-04        0.290000E-13        0.290000E-13        0.662917E-13        0.335875E-05
  20180418        0.602042E-04        0.177042E-04        0.301000E-04        0.885208E-05        0.301000E-04        0.885208E-05        0.657333E-03        0.617833E-04        0.523375E-04       -0.944625E-05        0.866375E-03        0.590042E-03        0.752917E-04        0.787792E-06        0.666208E-03        0.580708E-13        0.790000E-04        0.168542E-05        0.806792E-04        0.161000E-03        0.783875E-04        0.177292E-05        0.801625E-04        0.290125E-13        0.290125E-13        0.663917E-13        0.334625E-05
  20180419        0.603000E-04        0.172667E-04        0.301083E-04        0.863083E-05        0.301083E-04        0.863083E-05        0.656708E-03        0.611750E-04        0.521500E-04       -0.902167E-05        0.865292E-03        0.589375E-03        0.751958E-04        0.787000E-06        0.665375E-03        0.581542E-13        0.791417E-04        0.166708E-05        0.808083E-04        0.161958E-03        0.785417E-04        0.175250E-05        0.802792E-04        0.291000E-13        0.291000E-13        0.664875E-13        0.333417E-05
  20180420        0.603042E-04        0.168292E-04        0.302000E-04        0.841583E-05        0.302000E-04        0.841583E-05        0.656000E-03        0.605875E-04        0.519625E-04       -0.862125E-05        0.864208E-03        0.588750E-03        0.751000E-04        0.786125E-06        0.664583E-03        0.582375E-13        0.792667E-04        0.164917E-05        0.809250E-04        0.162000E-03        0.786708E-04        0.173250E-05        0.804208E-04        0.291000E-13        0.291000E-13        0.665875E-13        0.332250E-05
  20180421        0.604000E-04        0.164167E-04        0.302000E-04        0.820917E-05        0.302000E-04        0.820917E-05        0.655042E-03        0.600292E-04        0.517833E-04       -0.824542E-05        0.863125E-03        0.588000E-03        0.750042E-04        0.785417E-06        0.663792E-03        0.583167E-13        0.794083E-04        0.163167E-05        0.810417E-04        0.162000E-03        0.788292E-04        0.171250E-05        0.805375E-04        0.291750E-13        0.291750E-13        0.666833E-13        0.331000E-05
  20180422        0.604000E-04        0.160208E-04        0.302000E-04        0.801042E-05        0.302000E-04        0.801042E-05        0.654375E-03        0.594917E-04        0.516083E-04       -0.788958E-05        0.862083E-03        0.587125E-03        0.749125E-04        0.784750E-06        0.663000E-03        0.584000E-13        0.795417E-04        0.161458E-05        0.811542E-04        0.162000E-03        0.789583E-04        0.169375E-05        0.806542E-04        0.292000E-13        0.292000E-13        0.667792E-13        0.329750E-05
  20180423        0.604917E-04        0.156375E-04        0.302000E-04        0.781833E-05        0.302000E-04        0.781833E-05        0.653625E-03        0.589875E-04        0.514333E-04       -0.755417E-05        0.861042E-03        0.586500E-03        0.748208E-04        0.784000E-06        0.662000E-03        0.584958E-13        0.796625E-04        0.159708E-05        0.812625E-04        0.162625E-03        0.790958E-04        0.167500E-05        0.807708E-04        0.292333E-13        0.292333E-13        0.668708E-13        0.328583E-05
  20180424        0.605000E-04        0.152625E-04        0.302750E-04        0.763292E-05        0.302750E-04        0.763292E-05        0.652875E-03        0.584917E-04        0.512542E-04       -0.723875E-05        0.859958E-03        0.585917E-03        0.747292E-04        0.783083E-06        0.661250E-03        0.585708E-13        0.797958E-04        0.158125E-05        0.813750E-04        0.163000E-03        0.792375E-04        0.165625E-05        0.808833E-04        0.293000E-13        0.293000E-13        0.669625E-13        0.327458E-05
  20180425        0.605542E-04        0.149083E-04        0.303000E-04        0.745375E-05        0.303000E-04        0.745375E-05        0.652000E-03        0.580250E-04        0.510833E-04       -0.694167E-05        0.858917E-03        0.585000E-03        0.746417E-04        0.782417E-06        0.660500E-03        0.586458E-13        0.799292E-04        0.156500E-05        0.814833E-04        0.163000E-03        0.793625E-04        0.163833E-05        0.810125E-04        0.293000E-13        0.293000E-13        0.670542E-13        0.326333E-05
  20180426        0.606000E-04        0.145625E-04        0.303000E-04        0.728125E-05        0.303000E-04        0.728125E-05        0.651083E-03        0.575792E-04        0.509167E-04       -0.666083E-05        0.857875E-03        0.584333E-03        0.745542E-04        0.781750E-06        0.659750E-03        0.587167E-13        0.800500E-04        0.154875E-05        0.815917E-04        0.163000E-03        0.795000E-04        0.162083E-05        0.811250E-04        0.293833E-13        0.293833E-13        0.671417E-13        0.325208E-05
  20180427        0.606000E-04        0.142292E-04        0.303000E-04        0.711458E-05        0.303000E-04        0.711458E-05        0.650292E-03        0.571417E-04        0.507500E-04       -0.639750E-05        0.856833E-03        0.583750E-03        0.744625E-04        0.781000E-06        0.659000E-03        0.588000E-13        0.801667E-04        0.153417E-05        0.817083E-04        0.163083E-03        0.796375E-04        0.160417E-05        0.812375E-04        0.294000E-13        0.294000E-13        0.672333E-13        0.324083E-05
  20180428        0.606958E-04        0.139083E-04        0.303000E-04        0.695333E-05        0.303000E-04        0.695333E-05        0.649458E-03        0.567333E-04        0.505792E-04       -0.614500E-05        0.855833E-03        0.583000E-03        0.743750E-04        0.780125E-06        0.658042E-03        0.588875E-13        0.802917E-04        0.151750E-05        0.818125E-04        0.164000E-03        0.797583E-04        0.158667E-05        0.813458E-04        0.294208E-13        0.294208E-13        0.673167E-13        0.322875E-05
  20180429        0.607000E-04        0.135958E-04        0.303583E-04        0.679750E-05        0.303583E-04        0.679750E-05        0.648625E-03        0.563333E-04        0.504250E-04       -0.591167E-05        0.854792E-03        0.582208E-03        0.742875E-04        0.779458E-06        0.657292E-03        0.589542E-13        0.804208E-04        0.150375E-05        0.819167E-04        0.164000E-03        0.798792E-04        0.157125E-05        0.814583E-04        0.295000E-13        0.295000E-13        0.674042E-13        0.321792E-05
  20180430        0.607083E-04        0.132958E-04        0.304000E-04        0.664708E-05        0.304000E-04        0.664708E-05        0.647750E-03        0.559500E-04        0.502542E-04       -0.569083E-05        0.853792E-03        0.581625E-03        0.742000E-04        0.778833E-06        0.656583E-03        0.590208E-13        0.805333E-04        0.148833E-05        0.820208E-04        0.164000E-03        0.800208E-04        0.155500E-05        0.815667E-04        0.295000E-13        0.295000E-13        0.675000E-13        0.320708E-05
  20180501        0.608000E-04        0.130000E-04        0.304000E-04        0.650083E-05        0.304000E-04        0.650083E-05        0.646875E-03        0.555792E-04        0.500958E-04       -0.548125E-05        0.852750E-03        0.581000E-03        0.741042E-04        0.778000E-06        0.655875E-03        0.591000E-13        0.806500E-04        0.147458E-05        0.821250E-04        0.164000E-03        0.801375E-04        0.153875E-05        0.816750E-04        0.295542E-13        0.295542E-13        0.675875E-13        0.319625E-05
  20180502        0.608000E-04        0.127167E-04        0.304000E-04        0.636000E-05        0.304000E-04        0.636000E-05        0.645958E-03        0.552250E-04        0.499417E-04       -0.528417E-05        0.851750E-03        0.580083E-03        0.740167E-04        0.777208E-06        0.655000E-03        0.591875E-13        0.807625E-04        0.146083E-05        0.822250E-04        0.164250E-03        0.802583E-04        0.152417E-05        0.817792E-04        0.296000E-13        0.296000E-13        0.676667E-13        0.318542E-05
  20180503        0.608000E-04        0.124500E-04        0.304000E-04        0.622333E-05        0.304000E-04        0.622333E-05        0.645000E-03        0.548750E-04        0.497792E-04       -0.509792E-05        0.850750E-03        0.579500E-03        0.739292E-04        0.776583E-06        0.654125E-03        0.592500E-13        0.808750E-04        0.144625E-05        0.823250E-04        0.165000E-03        0.803750E-04        0.150833E-05        0.818875E-04        0.296000E-13        0.296000E-13        0.677458E-13        0.317500E-05
  20180504        0.608708E-04        0.121875E-04        0.304000E-04        0.609083E-05        0.304000E-04        0.609083E-05        0.644042E-03        0.545500E-04        0.496333E-04       -0.492167E-05        0.849708E-03        0.578958E-03        0.738417E-04        0.775958E-06        0.653417E-03        0.593083E-13        0.809875E-04        0.143375E-05        0.824250E-04        0.165000E-03        0.804958E-04        0.149417E-05        0.819917E-04        0.296792E-13        0.296792E-13        0.678250E-13        0.316458E-05
  20180505        0.609000E-04        0.119208E-04        0.304000E-04        0.596208E-05        0.304000E-04        0.596208E-05        0.643125E-03        0.542292E-04        0.494667E-04       -0.475667E-05        0.848708E-03        0.578000E-03        0.737542E-04        0.775000E-06        0.652667E-03        0.594000E-13        0.811000E-04        0.142042E-05        0.825208E-04        0.165000E-03        0.806208E-04        0.147958E-05        0.820958E-04        0.297000E-13        0.297000E-13        0.679000E-13        0.315375E-05
  20180506        0.609000E-04        0.116833E-04        0.304792E-04        0.583875E-05        0.304792E-04        0.583875E-05        0.642167E-03        0.539208E-04        0.493250E-04       -0.459875E-05        0.847667E-03        0.577375E-03        0.736667E-04        0.774333E-06        0.651958E-03        0.594625E-13        0.812125E-04        0.140667E-05        0.826167E-04        0.165000E-03        0.807333E-04        0.146542E-05        0.821958E-04        0.297000E-13        0.297000E-13        0.680000E-13        0.314333E-05
  20180507        0.609000E-04        0.114292E-04        0.305000E-04        0.571708E-05        0.305000E-04        0.571708E-05        0.641208E-03        0.536208E-04        0.491625E-04       -0.445083E-05        0.846625E-03        0.576833E-03        0.735792E-04        0.773708E-06        0.651000E-03        0.595167E-13        0.813208E-04        0.139458E-05        0.827125E-04        0.165125E-03        0.808458E-04        0.145250E-05        0.822958E-04        0.297917E-13        0.297917E-13        0.680750E-13        0.313333E-05
  20180508        0.609667E-04        0.112000E-04        0.305000E-04        0.560083E-05        0.305000E-04        0.560083E-05        0.640208E-03        0.533292E-04        0.490250E-04       -0.431042E-05        0.845625E-03        0.576000E-03        0.734917E-04        0.773000E-06        0.650208E-03        0.596000E-13        0.814250E-04        0.138292E-05        0.828042E-04        0.166000E-03        0.809583E-04        0.143750E-05        0.823958E-04        0.298000E-13        0.298000E-13        0.681458E-13        0.312292E-05
  20180509        0.610000E-04        0.109792E-04        0.305000E-04        0.548708E-05        0.305000E-04        0.548708E-05        0.639250E-03        0.530500E-04        0.488625E-04       -0.417750E-05        0.844583E-03        0.575250E-03        0.734000E-04        0.772083E-06        0.649500E-03        0.596708E-13        0.815333E-04        0.137000E-05        0.829000E-04        0.166000E-03        0.810667E-04        0.142500E-05        0.824958E-04        0.298000E-13        0.298000E-13        0.682167E-13        0.311292E-05
  20180510        0.610000E-04        0.107542E-04        0.305000E-04        0.537708E-05        0.305000E-04        0.537708E-05        0.638250E-03        0.527750E-04        0.487333E-04       -0.405208E-05        0.843542E-03        0.574667E-03        0.733000E-04        0.771500E-06        0.648750E-03        0.597167E-13        0.816333E-04        0.135750E-05        0.829958E-04        0.166000E-03        0.811792E-04        0.141250E-05        0.825917E-04        0.298917E-13        0.298917E-13        0.683000E-13        0.310250E-05
  20180511        0.610000E-04        0.105375E-04        0.305000E-04        0.527000E-05        0.305000E-04        0.527000E-05        0.637208E-03        0.525125E-04        0.485708E-04       -0.393500E-05        0.842500E-03        0.574000E-03        0.732125E-04        0.770917E-06        0.648000E-03        0.598000E-13        0.817375E-04        0.134625E-05        0.830875E-04        0.166000E-03        0.812833E-04        0.139875E-05        0.826875E-04        0.299000E-13        0.299000E-13        0.683833E-13        0.309250E-05
  20180512        0.610000E-04        0.103333E-04        0.305000E-04        0.516667E-05        0.305000E-04        0.516667E-05        0.636208E-03        0.522583E-04        0.484375E-04       -0.382208E-05        0.841458E-03        0.573083E-03        0.731250E-04        0.770000E-06        0.647000E-03        0.598625E-13        0.818375E-04        0.133458E-05        0.831750E-04        0.166000E-03        0.813917E-04        0.138625E-05        0.827833E-04        0.299000E-13        0.299000E-13        0.684500E-13        0.308250E-05
  20180513        0.610250E-04        0.101333E-04        0.305000E-04        0.506583E-05        0.305000E-04        0.506583E-05        0.635167E-03        0.520083E-04        0.482875E-04       -0.371667E-05        0.840417E-03        0.572458E-03        0.730333E-04        0.769292E-06        0.646250E-03        0.599042E-13        0.819375E-04        0.132333E-05        0.832625E-04        0.166625E-03        0.815042E-04        0.137417E-05        0.828750E-04        0.299833E-13        0.299833E-13        0.685125E-13        0.307250E-05
  20180514        0.611000E-04        0.993333E-05        0.305000E-04        0.496792E-05        0.305000E-04        0.496792E-05        0.634125E-03        0.517667E-04        0.481500E-04       -0.361583E-05        0.839375E-03        0.571875E-03        0.729417E-04        0.768708E-06        0.645458E-03        0.600000E-13        0.820333E-04        0.131250E-05        0.833458E-04        0.167000E-03        0.816042E-04        0.136250E-05        0.829667E-04        0.300000E-13        0.300000E-13        0.686000E-13        0.306250E-05
  20180515        0.611000E-04        0.974583E-05        0.305000E-04        0.487292E-05        0.305000E-04        0.487292E-05        0.633083E-03        0.515250E-04        0.480125E-04       -0.352083E-05        0.838333E-03        0.571000E-03        0.728500E-04        0.768000E-06        0.644708E-03        0.600417E-13        0.821292E-04        0.130167E-05        0.834292E-04        0.167000E-03        0.817083E-04        0.135042E-05        0.830583E-04        0.300000E-13        0.300000E-13        0.686708E-13        0.305292E-05
  20180516        0.611000E-04        0.956042E-05        0.305000E-04        0.478042E-05        0.305000E-04        0.478042E-05        0.632000E-03        0.513000E-04        0.478625E-04       -0.343083E-05        0.837250E-03        0.570250E-03        0.727583E-04        0.767125E-06        0.643917E-03        0.601000E-13        0.822250E-04        0.129083E-05        0.835125E-04        0.167000E-03        0.818083E-04        0.133792E-05        0.831458E-04        0.300625E-13        0.300625E-13        0.687292E-13        0.304292E-05
  20180517        0.611000E-04        0.938083E-05        0.305208E-04        0.469042E-05        0.305208E-04        0.469042E-05        0.630875E-03        0.510792E-04        0.477333E-04       -0.334542E-05        0.836208E-03        0.569625E-03        0.726667E-04        0.766583E-06        0.643000E-03        0.601792E-13        0.823167E-04        0.127958E-05        0.836000E-04        0.167000E-03        0.819083E-04        0.132667E-05        0.832333E-04        0.301000E-13        0.301000E-13        0.688000E-13        0.303333E-05
  20180518        0.611000E-04        0.920542E-05        0.306000E-04        0.460292E-05        0.306000E-04        0.460292E-05        0.629792E-03        0.508625E-04        0.475875E-04       -0.326500E-05        0.835125E-03        0.569000E-03        0.725750E-04        0.766000E-06        0.642125E-03        0.602083E-13        0.824083E-04        0.126917E-05        0.836917E-04        0.167000E-03        0.820042E-04        0.131583E-05        0.833167E-04        0.301000E-13        0.301000E-13        0.688833E-13        0.302375E-05
  20180519        0.611000E-04        0.903583E-05        0.306000E-04        0.451792E-05        0.306000E-04        0.451792E-05        0.628708E-03        0.506417E-04        0.474542E-04       -0.318750E-05        0.834000E-03        0.568000E-03        0.724792E-04        0.765000E-06        0.641333E-03        0.603000E-13        0.825000E-04        0.125917E-05        0.837667E-04        0.167667E-03        0.821000E-04        0.130500E-05        0.834000E-04        0.301208E-13        0.301208E-13        0.689333E-13        0.301417E-05
  20180520        0.611000E-04        0.887000E-05        0.306000E-04        0.443500E-05        0.306000E-04        0.443500E-05        0.627625E-03        0.504333E-04        0.473292E-04       -0.311500E-05        0.832875E-03        0.567333E-03        0.723833E-04        0.764417E-06        0.640542E-03        0.603333E-13        0.826000E-04        0.124917E-05        0.838417E-04        0.168000E-03        0.822000E-04        0.129417E-05        0.835000E-04        0.302000E-13        0.302000E-13        0.690000E-13        0.300458E-05
  20180521        0.611000E-04        0.871000E-05        0.306000E-04        0.435500E-05        0.306000E-04        0.435500E-05        0.626500E-03        0.502333E-04        0.471750E-04       -0.304583E-05        0.831792E-03        0.566667E-03        0.722917E-04        0.763875E-06        0.639708E-03        0.604000E-13        0.826875E-04        0.123917E-05        0.839125E-04        0.168000E-03        0.822958E-04        0.128333E-05        0.835833E-04        0.302000E-13        0.302000E-13        0.690833E-13        0.299542E-05
  20180522        0.611000E-04        0.855167E-05        0.306000E-04        0.427542E-05        0.306000E-04        0.427542E-05        0.625417E-03        0.500333E-04        0.470500E-04       -0.298000E-05        0.830708E-03        0.566000E-03        0.721958E-04        0.763000E-06        0.638917E-03        0.604583E-13        0.827708E-04        0.122958E-05        0.840000E-04        0.168000E-03        0.823875E-04        0.127292E-05        0.836625E-04        0.302000E-13        0.302000E-13        0.691292E-13        0.298583E-05
  20180523        0.611000E-04        0.839917E-05        0.306000E-04        0.419958E-05        0.306000E-04        0.419958E-05        0.624292E-03        0.498375E-04        0.469250E-04       -0.291750E-05        0.829625E-03        0.565000E-03        0.721000E-04        0.762333E-06        0.638000E-03        0.605000E-13        0.828583E-04        0.122000E-05        0.840833E-04        0.168000E-03        0.824792E-04        0.126250E-05        0.837375E-04        0.302667E-13        0.302667E-13        0.692000E-13        0.297667E-05
  20180524        0.611000E-04        0.825000E-05        0.306000E-04        0.412500E-05        0.306000E-04        0.412500E-05        0.623167E-03        0.496458E-04        0.467833E-04       -0.285792E-05        0.828500E-03        0.564333E-03        0.720000E-04        0.761792E-06        0.637083E-03        0.605750E-13        0.829375E-04        0.121000E-05        0.841500E-04        0.168000E-03        0.825708E-04        0.125250E-05        0.838125E-04        0.303000E-13        0.303000E-13        0.692667E-13        0.296708E-05
  20180525        0.611000E-04        0.810500E-05        0.306000E-04        0.405208E-05        0.306000E-04        0.405208E-05        0.621958E-03        0.494542E-04        0.466542E-04       -0.280167E-05        0.827417E-03        0.563625E-03        0.719000E-04        0.761000E-06        0.636250E-03        0.606000E-13        0.830167E-04        0.120083E-05        0.842167E-04        0.168167E-03        0.826583E-04        0.124250E-05        0.839000E-04        0.303000E-13        0.303000E-13        0.693042E-13        0.295792E-05
  20180526        0.611000E-04        0.796333E-05        0.306000E-04        0.398167E-05        0.306000E-04        0.398167E-05        0.620750E-03        0.492708E-04        0.465333E-04       -0.274750E-05        0.826292E-03        0.562917E-03        0.718042E-04        0.760250E-06        0.635375E-03        0.606833E-13        0.831000E-04        0.119167E-05        0.843000E-04        0.169000E-03        0.827417E-04        0.123250E-05        0.839833E-04        0.303000E-13        0.303000E-13        0.694000E-13        0.294875E-05
  20180527        0.611000E-04        0.782583E-05        0.306000E-04        0.391292E-05        0.306000E-04        0.391292E-05        0.619625E-03        0.490958E-04        0.463958E-04       -0.269625E-05        0.825167E-03        0.562000E-03        0.717042E-04        0.759708E-06        0.634542E-03        0.607000E-13        0.831958E-04        0.118292E-05        0.843750E-04        0.169000E-03        0.828250E-04        0.122292E-05        0.840542E-04        0.303875E-13        0.303875E-13        0.694375E-13        0.293958E-05
  20180528        0.611000E-04        0.769167E-05        0.306000E-04        0.384583E-05        0.306000E-04        0.384583E-05        0.618458E-03        0.489208E-04        0.462667E-04       -0.264708E-05        0.823958E-03        0.561208E-03        0.716042E-04        0.759000E-06        0.633667E-03        0.607917E-13        0.832708E-04        0.117417E-05        0.844333E-04        0.169000E-03        0.829083E-04        0.121333E-05        0.841208E-04        0.304000E-13        0.304000E-13        0.695000E-13        0.293000E-05
  20180529        0.611000E-04        0.756042E-05        0.306000E-04        0.378042E-05        0.306000E-04        0.378042E-05        0.617333E-03        0.487458E-04        0.461458E-04       -0.260083E-05        0.822792E-03        0.560500E-03        0.715042E-04        0.758167E-06        0.632792E-03        0.608000E-13        0.833417E-04        0.116542E-05        0.845000E-04        0.169000E-03        0.830000E-04        0.120417E-05        0.842000E-04        0.304000E-13        0.304000E-13        0.695667E-13        0.292083E-05
  20180530        0.611000E-04        0.743250E-05        0.306000E-04        0.371667E-05        0.306000E-04        0.371667E-05        0.616167E-03        0.485708E-04        0.460250E-04       -0.255667E-05        0.821667E-03        0.559750E-03        0.714042E-04        0.757667E-06        0.631917E-03        0.608917E-13        0.834125E-04        0.115708E-05        0.845917E-04        0.169000E-03        0.830875E-04        0.119500E-05        0.842833E-04        0.304000E-13        0.304000E-13        0.696000E-13        0.291167E-05
